# Mots en drift significatif
# format: mot | drift_moyen | drift_global

frein	0.0113	0.3325
dureté	0.0113	0.3449
épreuves	0.0113	0.3422
immense	0.0113	0.3795
soumise	0.0113	0.3178
vils	0.0113	0.3686
ade	0.0113	0.3239
concilier	0.0113	0.3326
publi	0.0113	0.3069
d'engager	0.0112	0.3000
antique	0.0112	0.3162
hor	0.0112	0.3128
réglés	0.0112	0.3216
bli	0.0112	0.3069
intérieur	0.0112	0.3321
seconds	0.0111	0.3029
lions	0.0111	0.3010
entrevoir	0.0111	0.3203
poème	0.0111	0.3005
excita	0.0111	0.3735
réunis	0.0111	0.3289
inquiétudes	0.0111	0.3670
l'heureuse	0.0111	0.3207
bler	0.0111	0.3385
quadruple	0.0111	0.3048
systême	0.0111	0.3010
infâme	0.0111	0.3238
fréquens	0.0111	0.3379
casse	0.0111	0.3049
conséquences	0.0111	0.3341
c'ei	0.0110	0.3089
l'éducation	0.0110	0.3206
pepin	0.0110	0.3013
gaieté	0.0110	0.3080
rables	0.0110	0.3037
légers	0.0110	0.3133
contribution	0.0110	0.3015
supériorité	0.0110	0.3337
pece	0.0110	0.3057
tremblement	0.0110	0.3486
doc	0.0110	0.3474
rappeller	0.0109	0.3846
lec	0.0109	0.3193
d'etre	0.0109	0.3269
lenteur	0.0109	0.3200
louable	0.0109	0.3011
dort	0.0109	0.3013
eji	0.0109	0.3021
suffi	0.0109	0.3143
grecques	0.0108	0.3177
cetter	0.0108	0.3094
époque	0.0108	0.3572
compofé	0.0108	0.3075
força	0.0108	0.3408
laborieux	0.0108	0.3153
représentations	0.0108	0.3203
accès	0.0108	0.3132
fac	0.0108	0.3386
onde	0.0107	0.3637
d'appeller	0.0107	0.3016
accuser	0.0107	0.3166
sévère	0.0107	0.3061
sat	0.0107	0.3136
avide	0.0107	0.3373
outrages	0.0106	0.3018
condi	0.0106	0.3671
héroïque	0.0106	0.3020
procédé	0.0106	0.3187
habitation	0.0106	0.3108
éclairée	0.0106	0.3393
recom	0.0106	0.3002
opposés	0.0105	0.3249
foiblesses	0.0105	0.3356
vainement	0.0105	0.3157
réciproque	0.0105	0.3076
occupés	0.0105	0.3464
disgrace	0.0105	0.3021
hauteurs	0.0105	0.3257
atten	0.0105	0.3414
angle	0.0105	0.3256
s'oppose	0.0105	0.3334
durable	0.0105	0.3083
duo	0.0104	0.3016
perdues	0.0104	0.3338
uniforme	0.0104	0.3035
vitaux	0.0104	0.3122
chargés	0.0104	0.3587
diamètre	0.0104	0.3046
s'exprime	0.0104	0.3077
frappant	0.0103	0.3032
remonte	0.0103	0.3139
direction	0.0103	0.3413
traîner	0.0103	0.3032
précédé	0.0103	0.3040
dut	0.0103	0.3516
capitation	0.0103	0.3243
lâcheté	0.0103	0.3039
l'importance	0.0103	0.3042
prévoir	0.0102	0.3126
échappé	0.0102	0.3396
trai	0.0102	0.3001
offrent	0.0102	0.3055
assurée	0.0102	0.3090
fixée	0.0102	0.3079
deviendra	0.0102	0.3386
exigent	0.0102	0.3500
s'écrie	0.0101	0.3097
faste	0.0101	0.3129
l'attention	0.0101	0.3588
adopté	0.0101	0.3005
dénomination	0.0101	0.3261
cantons	0.0100	0.3370
réservé	0.0100	0.3052
tées	0.0100	0.3354
éloignés	0.0100	0.3376
éprouve	0.0100	0.3047
l'espoir	0.0099	0.3496
barbarie	0.0099	0.3203
pagine	0.0099	0.3123
particul	0.0099	0.3019
préférence	0.0099	0.3536
provi	0.0099	0.3163
courfe	0.0099	0.3029
brillantes	0.0099	0.3062
énorme	0.0099	0.3239
fonc	0.0099	0.3311
dignités	0.0098	0.3380
quit	0.0098	0.3112
esclavage	0.0098	0.3363
péri	0.0098	0.3086
misère	0.0098	0.3161
licence	0.0098	0.3061
essentiel	0.0097	0.3071
soustraire	0.0097	0.3065
excepte	0.0097	0.3346
trouvés	0.0097	0.3235
retirés	0.0097	0.3004
timide	0.0097	0.3031
ministere	0.0097	0.3258
refsource	0.0097	0.3088
surmonter	0.0096	0.3169
vallon	0.0096	0.3209
exige	0.0096	0.3280
laif	0.0096	0.3048
d'ajouter	0.0096	0.3033
ceil	0.0096	0.3013
difficultés	0.0096	0.3415
redoubler	0.0095	0.3122
susceptibles	0.0095	0.3014
envoyés	0.0095	0.3111
prive	0.0095	0.3202
quoiqu'on	0.0094	0.3259
entraîne	0.0093	0.3269
inconvéniens	0.0093	0.3188
jouis	0.0092	0.3021
étonnante	0.0092	0.3175
réduites	0.0092	0.3061
engagemens	0.0092	0.3020
caprices	0.0091	0.3063
éga	0.0090	0.3043
méritoit	0.0090	0.3047
d'arrêter	0.0090	0.3015
supérieure	0.0090	0.3097
supérieur	0.0090	0.3092
informations	0.0089	0.3117
recourir	0.0089	0.3013
ressource	0.0086	0.3126
totalement	0.0086	0.3371
mériter	0.0084	0.3002
arrangement	0.0082	0.3029
